Comment_id,Post id,Post_content,Parent_comment_id,Comment_date,Comment_text,Comment_author,Comment_author_id,Comment_likes,Comment_comments,Attachment,Group id,Group name
2348577042052734,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348504385393333,2019-04-18 05:49:45,(Eyes focused at infinity to avoid any accommodation miosis) :),Unknown,0,1,0,,1811481585762285,Myopia Profile
2348619348715170,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2348516742058764,2019-04-18 07:46:42,Philip Cheng... 0.01 atropine with SCL m.focal or spec m.focal to neutralise the N eso was a no?,Unknown,0,0,0,,1811481585762285,Myopia Profile
2348631798713925,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,,2019-04-18 08:23:35,I’ve seen it affect accommodation amps at near and pupils slightly in a few on as low as 0.01% (measured morning after instillation before bed )but not really clinically significant. And patient usually asympt. I think it can vary which is why it’s helpful to compare baseline and after commencing atropine. Definitely see this more in light blue/green irides.,Unknown,0,1,0,,1811481585762285,Myopia Profile
2348635012046937,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,,2019-04-18 08:32:03,https://www.ncbi.nlm.nih.gov/m/pubmed/24076540/ Small sample size but from memory in the age range you’re looking at.,Unknown,0,5,2,,1811481585762285,Myopia Profile
2348636828713422,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,2348635012046937,2019-04-18 08:35:53,Rohan Hughes brilliant. Thank you so much.,Unknown,0,1,0,,1811481585762285,Myopia Profile
2348637512046687,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,,2019-04-18 08:38:07,I've had a person with such accommodative excess who I gave specs with 1 add and then atroprine 1pct on specs pickup. Her accommodative excess seems to have resolved as the atropine wears off,Unknown,0,4,0,,1811481585762285,Myopia Profile
2348644078712697,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2348516742058764,2019-04-18 08:57:02,"Sam Di Falco That would be an option if they preferred to stay in glasses but parents wanted to give OrthoK a go. The benefit of OK over MF specs would be the inherent plus in the treatment rather than having to actively use the reading portion in the glasses, which some kids don’t use effectively. And also greater peripheral myopic defocus generated with OK - the relative plus would be greater than the +2D add in MF glasses needed to neutralise the eso.",Unknown,0,1,0,,1811481585762285,Myopia Profile
2348668575376914,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",,2019-04-18 10:08:28,Pharmacist must’ve been out for a long lunch on the vinos I reckon. 🍷🍷🍷 😜,Unknown,0,0,3,,1811481585762285,Myopia Profile
2348675628709542,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348668575376914,2019-04-18 10:27:54,Cameron Loveless Just got a reply back from pharmacist. Definitely 0.05% apparently!,Unknown,0,1,0,,1811481585762285,Myopia Profile
2348675748709530,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348668575376914,2019-04-18 10:28:17,The atropine % not the wine % btw...,Unknown,0,0,0,,1811481585762285,Myopia Profile
2348689722041466,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",,2019-04-18 11:02:33,Could you people with accommodation stop bragging...,Unknown,0,1,2,,1811481585762285,Myopia Profile
2348690512041387,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2345877935655978,2019-04-18 11:04:27,"Philip Cheng, I don't follow your arguement against ortho-k for the boy and am pleased to read that that is what the parents elected to try. His AL is of even more concern than the girl's (although that needs to be arrested too) and is obviously being compensated by the corneas in an attemprt to emmetropise/reduce myopia via feedback. It is only a guess when you say he may become -5D - there is no reason to suspect he would progress so much, if at all, in ortho-k. cross that bridge if you come t...",Unknown,0,1,0,,1811481585762285,Myopia Profile
2348692858707819,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348668575376914,2019-04-18 11:10:33,Alex Petty I did wonder... 😉,Unknown,0,0,0,,1811481585762285,Myopia Profile
2348700058707099,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2345877935655978,2019-04-18 11:29:19,"Jo Davies I was only putting forward my thoughts in choosing between OrthoK and MF SCL, both of which are valid options to consider for the boy. IF both OK and MF SCL have the same efficacy (the research would tell us both slow progression by around 50%) we could go down either route but of course no one can yet predict with certainty which option is best for any patient.",Unknown,0,0,0,,1811481585762285,Myopia Profile
2348702528706852,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348689722041466,2019-04-18 11:33:52,I am serious about this! Presbyopia is ridiculous...,Unknown,0,0,0,,1811481585762285,Myopia Profile
2348702692040169,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2345877935655978,2019-04-18 11:34:22,"The boy’s AL is certainly the most worrying factor, much more so than the actual Rx. But plotting his current rate of Rx progression shows we need to slow progression by much more than 50% to avoid reaching -5D and over in the next few years.",Unknown,0,0,0,,1811481585762285,Myopia Profile
2348718962038542,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2345877935655978,2019-04-18 12:12:35,"Yes, but his rate is without intervention, so his rate should change. Also, you have now found the eso too, so significant reduction or elimination of eso should also change the rate of progression for this little chap :)",Unknown,0,1,0,,1811481585762285,Myopia Profile
2348719345371837,1811481585762285_2345570229020082,"A pair of siblings came to see me today for myopia assessment. Family history: Dad -11.00, has glaucoma and previous retinal detachment, age 40. Mum -3.00, had refractive surgery. Girl, age 9: 6 months ago R -1.75 L -1.50 Now R -3.00 L -2.75 (wearing recently-made SVD of same Rx) AXL: R 24.65 L 24.53mm Flat K's: R 43.75 L 43.50 Boy, age 7: 6 months ago R -1.25 L -1.25 3 months ago R -1.50 L -1.50 Now R -2.50 L -2.75 (just had SVD made by previous optom of same Rx) AXL: R 25.92 L 26.01mm Flat K's: R 41.75 L 41.75 No discussions about myopia control had taken place previously, but their mum became concerned after the significant Rx increases at their recent eye tests. They also saw an ophthalmologist yesterday who recommended using 0.01% atropine and discouraged the use of contact lenses. There were still some residual effects from mydriatic drops from the ophthalmology consultation so will bring them back next week for BV workup. Also gives me some time to consider the management plan and for the parents to think about the options that I’ve discussed with them so far. How would you manage these siblings?",2345877935655978,2019-04-18 12:13:34,Jo Davies Fingers crossed he responds well🤞🏻😊,Unknown,0,0,0,,1811481585762285,Myopia Profile
2348853078691797,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,2348635012046937,2019-04-18 16:23:28,Only 3 subjects received 0.05% in the above study. Here are the data from the LAMP study. Hundreds of children in each group. Highlights are mine.,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349069832003455,1811481585762285_2347251538851951,"Turns out I am hypersensitive to the dilating effects of 0.05% atropine! Arranged a bottle from my compounding pharmacy to test it out: No sting when inserted a single drop left eye only. But 30 mins later whammo. Amps R 8D, L5D n3 (31yo). Thought it would be interesting to share if considering LAMP level concentrations on blonde eyes.",2348689722041466,2019-04-19 01:07:54,Andrew Hogan poor dear lol,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349071098669995,1811481585762285_2348629678714137,A question regarding atropine. After seeing Alex Petty’s post. At what percentage does atropine start affecting accommodation and pupil size? I have a 22 year old patient who over-accommodates by 1.5 diopters. Her R/X on subjective was -2.25 but on cycloplegic reduced to -0.75D. Atropine in her case is not so much about myopia control as I don’t think she will ever progress too far but more for accommodation control. Opinions would be appreciated.,,2019-04-19 01:11:37,Why not vision therapy first ??,Unknown,0,1,0,,1811481585762285,Myopia Profile
2349095102000928,1811481585762285_2292960264281079,"Dear colleagues I need your help for a desperate case; it is not a myopia issue but this girls needs help. It is a 8yrs old girl that at the age of 2 started t lose vision in right eye. Optic nerve was narrowing and in short time she only perceived light. Left eye was 20/20 and doctors sugested a surgery in that eye to prevent same thing happening in that eye. After surgery the 20/20 eye become a 20/80 VA. Started VT and she reached and mantained 20/25 (nothing to do with right eye). But first week of November she went to her eye doctor for her every 6month follow up check and, as in all the previous checks, they did cicloplegia. He has NOT YET RECOVERED from dilatación and her VA is 20/120, distance and near; and doesn’t improve with any correction. Doctors (ophtalm, neurologist, endocrine...) have made all testing you can ever think of. PARENTS ARE LOOKING FOR AN SPECIALIST ANYWHERE IN THE WORLD THA CAN HELP THE GIRL. Have you know or have heard of any similar case? Do you k ow any specialist to treat her? Thanks to all of you",,2019-04-19 02:12:35,Contact a specialist in Israel.,Unknown,0,0,2,,1811481585762285,Myopia Profile
2349304185313353,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,,2019-04-19 08:20:55,Use a centre-distance MF soft CL that is available in your country. I would try MiSight or NaturalVue MF. If those aren’t available for you then Biofinity MF CD.,Unknown,0,1,12,,1811481585762285,Myopia Profile
2349311308645974,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 08:41:02,Philip Cheng why not Accom spec lenses with add of 1.50?,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349313078645797,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 08:45:26,"Allan Kaye Actually I misread your question sorry, alt exoT not exophore. Is the progression in both eyes?",Unknown,0,0,0,,1811481585762285,Myopia Profile
2349317925311979,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 08:56:49,Philip Cheng wich add would you use,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349328128644292,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 09:23:19,Daniel I’m thinking plus in this case is probably not beneficial due to the exoT,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349347928642312,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 10:16:36,Philip Cheng yes,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349381235305648,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 11:23:41,Allan Kaye I found these 2 studies that found no difference in myopia progression between children with exoT who underwent strab surgery and those who did not. I was going to suggest (BI) prismatic correction but there’s no evidence base for that approach that I could find. https://www.ncbi.nlm.nih.gov/m/pubmed/20172074/ https://www.ncbi.nlm.nih.gov/m/pubmed/24782470/,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349464878630617,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 14:06:42,Philip Cheng thanks So the question remains whether to treat for myopia control or not,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349485211961917,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 14:37:09,"Hi Alan, in SA your options for MC are Biofinity CD bif, Ortho-K (optimized for MC - I can assist you here if you need help) or Atropine (0.01% compound can be mixed at certain pharmacies in JHB)",Unknown,0,1,0,,1811481585762285,Myopia Profile
2349499901960448,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 14:59:25,Hi Charl Otho k not an issue or the mc especially that we can obtain natural eyes and from the english co Atropine I can use oseas but not in SA So my question is whether to treat xot for myopia progression or not I believe yes but would like to know who has done this for xot,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349613475282424,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,,2019-04-19 18:48:00,"Visual therapy to aim to reduce the exotr, atropine is available through some ophthalmologists in SA.",Unknown,0,0,1,,1811481585762285,Myopia Profile
2349657195278052,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349613475282424,2019-04-19 20:28:04,Marilize Le Roux,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349657561944682,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 20:29:01,👍,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349731088603996,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-19 23:51:06,Allan What other risk factors are present? Family history? I suggest getting AXL measured to assess whether MC should be started.,Unknown,0,1,0,,1811481585762285,Myopia Profile
2349886421921796,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,,2019-04-20 06:32:51,"Hello Allan Kaye, there's not enough info to be too specific. An MFCL may increase the Alt XT, dependent upon pupil size, width of distance OZ and so on. I would say the Alt XT would be a priority. Possibilities may be minus lens therapy, botox to see if they will 'lock on', orthoptic exercises. What is their VA? is the XT constant? Is there a prefernce for one eye to fixate, or ois it 50-50? What is the magnitude? Are they binoc at near?",Unknown,0,0,1,,1811481585762285,Myopia Profile
2349887881921650,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349886421921796,2019-04-20 06:36:58,I presume you already carried out a cyclo refraction. They may be pseudo-myopic if accommodating to gain control of XT,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349900621920376,1811481585762285_2349895045254267,"Check out this brand new special edition of Contact Lens Update from the team at CORE (Centre for Ocular Research and Education, University of Waterloo) focussed on the International Myopia Institute reports! This special issue reviews and summarises each report. I’ve written an overview editorial, with members from CORE’s clinical team summarising the white papers. A recent poster is shared which describes a new evidence based way to look at myopia control efficacy - cumulative absolute reduction rather than extrapolating percentages - by Noel Brennan, Xu Cheng and Mark Bullimore. Finally, CL Update curator Karen Walsh and I worked hard on a free download Practitioner Reference: applying the clinical management guidelines, which is a step-by-step roadmap through the guidelines. 🤓 Click on the link (not the picture) to get the good stuff! https://contactlensupdate.com/",,2019-04-20 07:11:15,No message,Unknown,0,1,0,,1811481585762285,Myopia Profile
2349900765253695,1811481585762285_2349300255313746,What would you consider Alt exotrope myopia incr by -1.00 Ie-0.75 to -1.75 Age 10 I would like to see your suggestions re myopia control for this subject Ortho k out of the question as is atropine,2349304185313353,2019-04-20 07:11:37,Philip Cheng thanks for input Don’t know if any one has this in sa,Unknown,0,0,0,,1811481585762285,Myopia Profile
2349991985244573,1811481585762285_2349895045254267,"Check out this brand new special edition of Contact Lens Update from the team at CORE (Centre for Ocular Research and Education, University of Waterloo) focussed on the International Myopia Institute reports! This special issue reviews and summarises each report. I’ve written an overview editorial, with members from CORE’s clinical team summarising the white papers. A recent poster is shared which describes a new evidence based way to look at myopia control efficacy - cumulative absolute reduction rather than extrapolating percentages - by Noel Brennan, Xu Cheng and Mark Bullimore. Finally, CL Update curator Karen Walsh and I worked hard on a free download Practitioner Reference: applying the clinical management guidelines, which is a step-by-step roadmap through the guidelines. 🤓 Click on the link (not the picture) to get the good stuff! https://contactlensupdate.com/",,2019-04-20 10:57:32,"Thanks for sharing this here Kate, and for the writing of your great editorial and expert input into the handout. We very much appreciate it!",Unknown,0,0,0,,1811481585762285,Myopia Profile
2349992008577904,1811481585762285_2349918191918619,"On this side of the world - the Philippines, the Optometriic Association of the Philippines has concluded eight (8) MYOPIA CONTROL AND MANAGEMENT roadshows from the farthest north (tuguegarao) to the far south (Davao) and CentraL and Eastern Luzon and NCR (national capital region ) more to go. inviting everyone to our 22nd ASIA PACIFIC OPTOMETRY CONGRESS #APOCMANILA www.apocmanila2019.com. More roadshows and stopovers coming soon :) here we come Quezon province, Laguna, Batangas and Naga and Quezon City.",,2019-04-20 10:57:42,Wow! Amazing work spreading the myopia management message Menchie and friends! 🤓,Unknown,0,0,0,,1811481585762285,Myopia Profile
2350063585237413,1811481585762285_2349918191918619,"On this side of the world - the Philippines, the Optometriic Association of the Philippines has concluded eight (8) MYOPIA CONTROL AND MANAGEMENT roadshows from the farthest north (tuguegarao) to the far south (Davao) and CentraL and Eastern Luzon and NCR (national capital region ) more to go. inviting everyone to our 22nd ASIA PACIFIC OPTOMETRY CONGRESS #APOCMANILA www.apocmanila2019.com. More roadshows and stopovers coming soon :) here we come Quezon province, Laguna, Batangas and Naga and Quezon City.",,2019-04-20 13:36:14,Amazing work 👋,Unknown,0,0,0,,1811481585762285,Myopia Profile
2350149465228825,1811481585762285_2350095958567509,"Hi. New to myopia management. What are thoughts on myopia management on this particular 15 year old south asian (indian) female? No growth spurt in the past year. Menstrual cycle began 3 years ago. Exophoria with Rx: (2018) OD -5.00-1.00 x 003 OS -5.00 -1.75 x 002 (2019) OD -6.50 -1.00 x 020 OS -6.25 -1.75 x 180 I feel like I need to intervene (atropine, soft MF cls (natural vue) with glasses over for cyl, refer for ortho K?) What would you do? Intervene or not? which method? Thank in advance!",,2019-04-20 15:25:54,"No ortho-K, power too high. Try multifocal toric CD with atropine.",Unknown,0,1,14,,1811481585762285,Myopia Profile
2350152111895227,1811481585762285_2350095958567509,"Hi. New to myopia management. What are thoughts on myopia management on this particular 15 year old south asian (indian) female? No growth spurt in the past year. Menstrual cycle began 3 years ago. Exophoria with Rx: (2018) OD -5.00-1.00 x 003 OS -5.00 -1.75 x 002 (2019) OD -6.50 -1.00 x 020 OS -6.25 -1.75 x 180 I feel like I need to intervene (atropine, soft MF cls (natural vue) with glasses over for cyl, refer for ortho K?) What would you do? Intervene or not? which method? Thank in advance!",2350149465228825,2019-04-20 15:28:28,Wilfred de Jong i didn’t know there was a MF toric CL with center distance. Do you recommend one in particular?,Unknown,0,0,0,,1811481585762285,Myopia Profile
2350157198561385,1811481585762285_2350095958567509,"Hi. New to myopia management. What are thoughts on myopia management on this particular 15 year old south asian (indian) female? No growth spurt in the past year. Menstrual cycle began 3 years ago. Exophoria with Rx: (2018) OD -5.00-1.00 x 003 OS -5.00 -1.75 x 002 (2019) OD -6.50 -1.00 x 020 OS -6.25 -1.75 x 180 I feel like I need to intervene (atropine, soft MF cls (natural vue) with glasses over for cyl, refer for ortho K?) What would you do? Intervene or not? which method? Thank in advance!",2350149465228825,2019-04-20 15:35:07,Don't know if they're available in the US but you could try Coopervision Proclear Multifocal Toric or Mark'ennovy saphir-rx,Unknown,0,1,0,,1811481585762285,Myopia Profile
